	Transliteration	Normalized
549	A-bu-um-DINGIR{lum}	A.bu.um.DINGIR{lum}[]PN
550	A-bu-um-ba-qar	Abumbaqar[]PN
551	A-bu-um-i3-li2	Abumili[]PN
552	A-bu-um-i3-lum	Abumilum[]PN
553	A-bu-um-ma	Abuma[]PN
554	A-bu-um-mi-šar	Abumišar[]PN
555	A-bu-um-mi-šar3	Abumišar[]PN
556	A-bu-um-{d}Dumu-zi	AbumDumuzi[]PN
557	A-bu-zu-ni	Abuzuni[]PN
558	A-bu-{da}DU10	A.bu.{da}DU₁₀[]PN
559	A-bu-{ta3}DU10	A.bu.{ta₃}DU₁₀[]PN
560	A-bu-{ṭa}DU10	A.bu.{ṭa}DU₁₀[]PN
561	A-bu-šu	Abušu[]PN
562	A-bu-šu-ni	Abušuni[]PN
563	A-bu-šu-nu	Abušunu[]PN
564	A-bu3	Abu[]PN
565	A-bu3-	Abu[]PN
566	A-bu3-DA-UM	A.bu₃.DA.UM[]PN
567	A-bu3-Du-du	A.bu₃.Du.du[]PN
568	A-bu3-Du-du-	A.bu₃.Du.du.[]PN
569	A-bu3-LUGAL	A.bu₃.LUGAL[]PN
570	A-bu3-a	Abuʾa[]PN
571	A-bu3-bu2	Abubu[]PN
572	A-bu3-bu3	Abubu[]PN
573	A-bu3-da	Abuda[]PN
574	A-bu3-du-du	Abududu[]PN
575	A-bu3-du10	Abudug[]PN
576	A-bu3-i-šar	Abuʾišar[]PN
577	A-bu3-ka	Abuka[]PN
578	A-bu3-kam	Abukam[]PN
579	A-bu3-na	Abuna[]PN
580	A-bu3-ni	Abuni[]PN
581	A-bu3-ta	Abu[]PN
582	A-bu3-um-ba-qar	Abumbaqar[]PN
583	A-bu3-{d}Du-du	AbuDudu[]PN
584	A-bu3-še3	Abu[]PN
585	A-bu3-šu-ni	Abušuni[]PN
586	A-bu3-šu-ni-ta	Abušuni[]PN
587	A-bu3-ṭa-ab	Abuṭab[]PN
588	A-buhu-um-me-lum	Abuhumelum[]PN
589	A-buₓ(|KA×ŠE|)-šu-ni	A.buₓ(|KA×ŠE|).šu.ni[]PN
590	A-da	Ada[]PN
591	A-da-DU-mu	A.da.DU.ŋu₁₀[]PN
592	A-da-a	Adaa[]PN
593	A-da-a-gal	Adagal[]PN
594	A-da-a-ka-ta	Adaka[]PN
595	A-da-ab-a-ti-šu	Adabatišu[]PN
596	A-da-ah	Adah[]PN
597	A-da-al-še-en6	Adalšen[]PN
598	A-da-am	Adam[]PN
599	A-da-an-Eš4-tar2	A.da.an.Eš₄.tar₂[]PN
600	A-da-ba-ni	Adabani[]PN
601	A-da-be-li2	Adabeli[]PN
602	A-da-bum2	Adabum[]PN
603	A-da-da	Adada[]PN
604	A-da-du	Adadu[]PN
605	A-da-dub-ki	Adadubki[]PN
606	A-da-ga	Adaga[]PN
607	A-da-ga-an	Adagan[]PN
608	A-da-ga-ta	Adaga[]PN
609	A-da-ga-še3	Adaga[]PN
610	A-da-gal	Adagal[]PN
611	A-da-gal-di	Adagaldi[]PN
612	A-da-gara2-e	Adagaraʾe[]PN
613	A-da-gu-la	Adagula[]PN
614	A-da-hi	Adahi[]PN
615	A-da-i3-zu	Adaʾizu[]PN
616	A-da-ka-al-la	Adakala[]PN
617	A-da-kal-la	Adakala[]PN
618	A-da-ku-um	Adakum[]PN
619	A-da-la2-a	Adalaa[]PN
620	A-da-lal	Adalal[]PN
621	A-da-lal3	Adalal[]PN
622	A-da-lal3-a	Adalala[]PN
623	A-da-lal3-bi	Adalalbi[]PN
624	A-da-lal3-e	Adalale[]PN
625	A-da-lal3-ka	Adalalka[]PN
626	A-da-lal3-me	Adalalme[]PN
627	A-da-lal3-ta	Adalal[]PN
628	A-da-lal3-še3	Adalal[]PN
629	A-da-ma	Adama[]PN
630	A-da-me-na	Adamena[]PN
631	A-da-me-ni	Adameni[]PN
632	A-da-mu	Adaŋu[]PN
633	A-da-mu-še3	Adaŋu[]PN
634	A-da-na-bi-ir	Adanabir[]PN
635	A-da-na-tam	Adanatam[]PN
636	A-da-nam	Adanam[]PN
637	A-da-ni	Adani[]PN
638	A-da-ni-ta	Adani[]PN
639	A-da-ra	Adara[]PN
640	A-da-ra-hu-uh3{ki}	Adarahuh[]SN
641	A-da-ra{ki}	Adara[]SN
642	A-da-ru-um	Adarum[]PN
643	A-da-si-in	Adasin[]PN
644	A-da-ta	Ada[]PN
645	A-da-ti	Adati[]PN
646	A-da-ti-ta	Adati[]PN
647	A-da-tum	Adatum[]PN
648	A-da-ši-in	Adašin[]PN
649	A-da-šum{ki}-ma	Adašumma[]SN
650	A-dam-DUN	A.dam.DUN[]PN
651	A-dam-DUN-ke4	A.dam.DUN[]PN
652	A-dam-DUN-ta	A.dam.DUN[]PN
653	A-dam-DUN-še3	A.dam.DUN[]PN
654	A-dam-DUN{ki}	A.dam.DUN{ki}[]SN
655	A-dam-DUN{ki}-ka	A.dam.DUN{ki}.ka[]SN
656	A-dam-DUN{ki}-ke4	A.dam.DUN{ki}[]SN
657	A-dam-DUN{ki}-me	A.dam.DUN{ki}.me[]SN
658	A-dam-DUN{ki}-ta	A.dam.DUN{ki}[]SN
659	A-dam-DUN{ki}-še3	A.dam.DUN{ki}[]SN
660	A-dan-na	Adana[]PN
661	A-dar	Adar[]PN
662	A-dar-šen	Adaršen[]PN
663	A-di-a	Adiʾa[]PN
664	A-di3-na-dum	Adinadum[]PN
665	A-dingir	Adiŋir[]PN
666	A-du	Adu[]PN
667	A-du-a	Aduʾa[]PN
668	A-du-du	Adudu[]PN
669	A-du-du-ta	Adudu[]PN
670	A-du-lu2	Adulu[]PN
671	"A-du-lu2"""	"Adulu""[]PN"
672	A-du-ma	Aduma[]PN
673	A-du-mu	Aduŋu[]PN
674	A-du-mu-ka	Adumuka[]PN
675	A-du-mu-ta	Aduŋu[]PN
676	A-du-mu-še3	Aduŋu[]PN
677	A-du-na2	Aduna[]PN
678	A-du-ta	Adu[]PN
679	A-du-tum	Adutum[]PN
680	A-du-še3	Adu[]PN
681	A-du10	Adug[]PN
682	A-du10-ga	Aduga[]PN
683	A-du10-ga-NIGIN	A.dug₃.ga.NIGIN[]PN
684	A-du10-ka	Adugka[]PN
685	A-du11-ge-bi	Adugebi[]PN
686	A-du6-ki	Aduki[]PN
687	A-du8-du8	Adudu[]PN
688	A-dul9-la-ti	Adulati[]PN
689	A-e-bar	Aebar[]PN
690	A-e-bar-ka	Aebarka[]PN
691	A-e-bar-ka{ki}	Aebarka[]SN
692	A-e-bar-ra	Aebara[]PN
693	A-e-bar-ra-ka	Aebaraka[]PN
694	A-e-bar-ra{ki}	Aebara[]SN
695	A-e-bar-ra{ki}-še3	Aebara[]SN
696	A-e-bar{ki}	Aebar[]SN
697	A-e-bar{ki}-ka	Aebarka[]SN
698	A-e-li2	Aeli[]PN
699	A-esir2	Aesir[]PN
700	A-ga	Aga[]PN
701	A-ga-ARAD2-še3	A.ga.ARAD₂[]PN
702	A-ga-NI	A.ga.NI[]PN
703	A-ga-a	Agaa[]PN
704	A-ga-a-ta	Agaa[]PN
705	A-ga-ab-si-in	Agabsin[]PN
706	A-ga-am	Agam[]PN
707	A-ga-am-me	Agame[]PN
708	A-ga-bi-ta	Agabi[]PN
709	A-ga-da-ni	Agadani[]PN
710	A-ga-ga	Agaga[]PN
711	A-ga-ga-a	Agagaa[]PN
712	A-ga-ga-ta	Agaga[]PN
713	A-ga-ga-še3	Agaga[]PN
714	A-ga-ga{ki}-me	Agagame[]SN
715	A-ga-hu-še3	Agahu[]PN
716	A-ga-lum	Agalum[]PN
717	A-ga-ma-a	Agamaa[]PN
718	A-ga-mu-um	Agamum[]PN
719	A-ga-mu-um-ta	Agamum[]PN
720	A-ga-tar-sir2-sir2	Agatarsirsir[]PN
721	A-ga-ti	Agati[]PN
722	A-ga-ti-a	Agatiʾa[]PN
723	A-ga-ti-ma	Agatima[]PN
724	A-ga-tum	Agatum[]PN
725	A-ga-zu-igi-ka	Agazuʾigika[]PN
726	A-ga-{d}En-lil2-le	AgaEnlile[]PN
727	A-gal-zi	Agalzi[]PN
728	A-gal-zi-ga	Agalziga[]PN
729	A-gar3-Umma{ki}-ta	A.gar₃.Uma{ki}[]SN
730	A-gar3-gibil	Agargibil[]PN
731	A-gar3-kal-la	Agarkala[]PN
732	A-gar3-tur	Agartur[]PN
733	A-gar3-tur-tur	Agarturtur[]PN
734	A-gaz{ki}	Agaz[]SN
735	A-ge	Age[]PN
736	A-ge-na	Agena[]PN
737	A-ge-na-še3	Agena[]PN
738	A-ge-re	Agere[]PN
739	A-gen7-ba-an-bi	Agenbanbi[]PN
740	A-gen7-ba-nu-bi	Agenbanubi[]PN
741	A-geštin	Aŋeštin[]PN
742	A-geštin-KU-ba-ta	A.ŋeštin.KU.ba[]PN
743	A-geštin-e2	Aŋeštine[]PN
744	A-geštin-ka	Aŋeštinka[]PN
745	A-geštin-na	Aŋeština[]PN
746	A-geštin-na-dab5-ba	Aŋeštinadaba[]PN
747	A-geštin-na-ka	Aŋeštinaka[]PN
748	A-geštin-na-ka-še3	Aŋeštinaka[]PN
749	A-geštin-na-pirig-gen7-du-us2-sa	Aŋeštinapiriŋgendusa[]PN
750	A-geštin-na-pirig-gen7-du-us2-sa-ta	Aŋeštinapiriŋgendusa[]PN
751	A-geštin-na-ta	Aŋeština[]PN
752	A-geštin-su3	Aŋeštinsu[]PN
753	A-geštin-ta	Aŋeštin[]PN
754	A-geštin-u6-Lugal-ku3-ga	A.ŋeštin.u₆.Lugal.kug.ga[]PN
755	A-gi	Agi[]PN
756	A-gi-gi	Agigi[]PN
757	A-gi-li-ta	Agili[]PN
758	A-gi-pu-um	Agipum[]PN
759	A-gi-zi2{ki}-ta	Agizi[]SN
760	A-gi4	Agi[]PN
761	A-gi4-a	Agiʾa[]PN
762	A-gi4-gi4	Agigi[]PN
763	A-gi4-ta	Agi[]PN
764	A-gi4-um	Agiʾum[]PN
765	A-gi4-še3	Agi[]PN
766	A-gid2-da	Agida[]PN
767	A-gin2-ni-ta	Agini[]PN
768	A-gizi	Agizi[]PN
769	A-gu	Agu[]PN
770	A-gu-	Agu[]PN
771	A-gu-RI	A.gu.RI[]PN
772	A-gu-a	Aguʾa[]PN
773	A-gu-a-NI	A.gu.a.NI[]PN
774	A-gu-a-li2	Aguʾali[]PN
775	A-gu-a-me	Aguʾame[]PN
776	A-gu-a-mu	Aguʾaŋu[]PN
777	A-gu-a-ni	Aguʾani[]PN
778	A-gu-a-nix	Aguʾanix[]PN
779	A-gu-a-nu-ri	Aguʾanuri[]PN
780	A-gu-a-si2-im-ti	Aguʾasimti[]PN
781	A-gu-a-ta	Aguʾa[]PN
782	A-gu-a-ti	Aguʾati[]PN
783	A-gu-da	Aguda[]PN
784	A-gu-du	Agudu[]PN
785	A-gu-du-du	Agududu[]PN
786	A-gu-du-ta	Agudu[]PN
787	A-gu-gu	Agugu[]PN
788	A-gu-gu-a	Aguguʾa[]PN
789	A-gu-gu-ka-še3	Aguguka[]PN
790	A-gu-gu-ni	Aguguni[]PN
791	A-gu-gu-ta	Agugu[]PN
792	A-gu-gu-tum	Agugutum[]PN
793	A-gu-gu-še3	Agugu[]PN
794	A-gu-i3-li2	Aguʾili[]PN
795	A-gu-ka	Aguka[]PN
796	A-gu-ma-tal	Agumatal[]PN
797	A-gu-ni	Aguni[]PN
798	A-gu-ni-šu	Agunišu[]PN
799	A-gu-nu-um	Agunum[]PN
800	A-gu-ta	Agu[]PN
801	A-gu-za	Aguza[]PN
802	A-gu-za-an	Aguzan[]PN
803	A-gu-za-ar	Aguzar[]PN
804	A-gu-za-na	Aguzana[]PN
805	A-gu-za-num2	Aguzanum[]PN
806	A-gu-zum	Aguzum[]PN
807	A-gu-še3	Agu[]PN
808	A-gu2-du8	Agudu[]PN
809	A-gu2-gi	Agugi[]PN
810	A-gu2-ra	Agura[]PN
811	A-gu2-zi	Aguzi[]PN
812	A-gu2-zi-me	Aguzime[]PN
813	A-gu3	Agu[]PN
814	A-gub-ba	Aguba[]PN
815	A-gub-ba-bi	Agubabi[]PN
816	A-gub-ba-ga	Agubaga[]PN
817	A-gub-ba-na	Agubana[]PN
818	A-gub-ba-na-ta	Agubana[]PN
819	A-gub-be2	Agube[]PN
820	A-gur4-HU	A.gur₄.HU[]PN
821	A-gur4-re	Agure[]PN
822	A-ha-DINGIR-li2-šu	A.ha.DINGIR.li₂.šu[]PN
823	A-ha-DINGIR-li2-šu-ta	A.ha.DINGIR.li₂.šu[]PN
824	A-ha-a	Ahaa[]PN
825	A-ha-a-tum	Ahatum[]PN
826	A-ha-am-ar-ši	Ahamarši[]PN
827	A-ha-am-ar-ši2	Ahamarši[]PN
828	A-ha-am-wa-qar	Ahamwaqar[]PN
829	A-ha-an-ni-šu	Ahanišu[]PN
830	A-ha-an-ni-šu-ta	Ahanišu[]PN
831	A-ha-an-ni-šu-še3	Ahanišu[]PN
832	A-ha-an-si-pu	Ahansipu[]PN
833	A-ha-an-ti-bu	Ahantibu[]PN
834	A-ha-an-ši-bu	Ahanšibu[]PN
835	A-ha-an-ši-bu-	Ahanšibu[]PN
836	A-ha-an-ši-pu	Ahanšipu[]PN
837	A-ha-an-ši2-bu	Ahanšibu[]PN
838	A-ha-ar-ši-še3	Aharši[]PN
839	A-ha-ba-ni	Ahabani[]PN
840	A-ha-du10	Ahadug[]PN
841	A-ha-ma-ti	Ahamati[]PN
842	A-ha-ni-zu	Ahanizu[]PN
843	A-ha-ni-ša	Ahaniša[]PN
844	A-ha-ni-šu	Ahanišu[]PN
845	A-ha-ni-šu-ta	Ahanišu[]PN
846	A-ha-ti	Ahati[]PN
847	A-ha-ti-DU10	A.ha.ti.DU₁₀[]PN
848	A-ha-ti-id	Ahatid[]PN
849	A-ha-tum	Ahatum[]PN
850	A-ha-zu-um	Ahazum[]PN
851	A-ha-ši-pu	Ahašipu[]PN
852	A-ha-šu	Ahašu[]PN
853	A-ha-šu-um	Ahašum[]PN
854	A-hi-AN	A.hi.AN[]PN
855	A-hi-DINGIR	A.hi.DINGIR[]PN
856	A-hi-DINGIR-ta	A.hi.DINGIR[]PN
857	A-hi-DU10	A.hi.DU₁₀[]PN
858	A-hi-a	Ahiʾa[]PN
859	A-hi-a-ni	Ahiʾani[]PN
860	A-hi-a-u3	Ahiʾaʾu[]PN
861	A-hi-ba-aš-ti	Ahibašti[]PN
862	A-hi-ba-aš2-ti	Ahibašti[]PN
863	A-hi-ba-ša-at	Ahibašat[]PN
864	A-hi-ia3-bi2	Ahiʾabi[]PN
865	A-hi-li2-bi	Ahilibi[]PN
866	A-hi-lum	Ahilum[]PN
867	A-hi-ma	Ahima[]PN
868	A-hi-ma-ra	Ahimara[]PN
869	A-hi-ma-ta	Ahima[]PN
870	A-hi-mi-lum	Ahimilum[]PN
871	A-hi-si2-im-ti	Ahisimti[]PN
872	A-hi-ṭa-be2	Ahiṭabe[]PN
873	A-hu-BU	A.hu.BU[]PN
874	A-hu-DINGIR	A.hu.DINGIR[]PN
875	A-hu-DU10	A.hu.DU₁₀[]PN
876	A-hu-DU10-ta	A.hu.DU₁₀[]PN
877	A-hu-DU10-še3	A.hu.DU₁₀[]PN
878	A-hu-DU10{ab}	A.hu.DU₁₀{ab}[]PN
879	A-hu-LUM-ma	A.hu.LUM.ma[]PN
880	A-hu-NE.LUM	A.hu.NE.LUM[]PN
881	A-hu-We-er	A.hu.We.er[]PN
882	A-hu-We-er--ta	A.hu.We.er.[]PN
883	A-hu-We-er-ta	A.hu.We.er[]PN
884	A-hu-We-er-še3	A.hu.We.er[]PN
885	A-hu-a	Ahuʾak[]PN
886	A-hu-a-AN	A.hu.a.AN[]PN
887	A-hu-a-DINGIR	A.hu.a.DINGIR[]PN
888	A-hu-a-DU10	A.hu.a.DU₁₀[]PN
889	A-hu-a-DU10-e	A.hu.a.DU₁₀.e[]PN
890	A-hu-a-a	Ahuʾaya[]PN
891	A-hu-a-bi2	Ahuʾabi[]PN
892	A-hu-a-hi	Ahuʾahi[]PN
893	A-hu-a-ka	Ahuʾaka[]PN
894	A-hu-a-ke4	Ahuʾak[]PN
895	A-hu-a-me	Ahuʾame[]PN
896	A-hu-a-mu	Ahuʾaŋu[]PN
897	A-hu-a-mur	Ahuʾamur[]PN
898	A-hu-a-ni	Ahuʾani[]PN
899	A-hu-a-qar	Ahuʾaqar[]PN
900	A-hu-a-ra	Ahuʾara[]PN
901	A-hu-a-ta	Ahuʾak[]PN
902	A-hu-a-tal	Ahuʾatal[]PN
903	A-hu-a-ti	Ahuʾati[]PN
904	A-hu-a-ti-ta	Ahuʾati[]PN
905	A-hu-a-še3	Ahuʾak[]PN
906	A-hu-a-šu-ni	Ahuʾašuni[]PN
907	A-hu-am3	Ahuʾam[]PN
908	A-hu-ba	Ahuba[]PN
909	A-hu-ba-du7	Ahubadu[]PN
910	A-hu-ba-har	Ahubahar[]PN
911	A-hu-ba-kid-du	Ahubakidu[]PN
912	A-hu-ba-ni	Ahubani[]PN
913	A-hu-ba-qar	Ahubaqar[]PN
914	A-hu-ba-qar-ta	Ahubaqar[]PN
915	A-hu-ba-qar-še3	Ahubaqar[]PN
916	A-hu-ba-qar3	Ahubaqar[]PN
917	A-hu-ba-ša	Ahubaša[]PN
918	A-hu-hi	Ahuhi[]PN
919	A-hu-i3-li2	Ahuʾili[]PN
920	A-hu-i3-lum	Ahuʾilum[]PN
921	A-hu-ki-in	Ahukin[]PN
922	A-hu-la	Ahula[]PN
923	A-hu-la-an	Ahulan[]PN
924	A-hu-la-ur-ta	Ahulaʾur[]PN
925	A-hu-lum	Ahulum[]PN
926	A-hu-ma	Ahuma[]PN
927	A-hu-ma-a	Ahumaa[]PN
928	A-hu-ma-ni	Ahumani[]PN
929	A-hu-ma-še3	Ahuma[]PN
930	A-hu-me-bi2	Ahumebi[]PN
931	A-hu-me-me	Ahumeme[]PN
932	A-hu-mi-lum	Ahumilum[]PN
933	A-hu-na	Ahuna[]PN
934	A-hu-ni	Ahuni[]PN
935	A-hu-ni-im	Ahunim[]PN
936	A-hu-ni-ta	Ahuni[]PN
937	A-hu-ni-še3	Ahuni[]PN
938	A-hu-ni-ši	Ahuniši[]PN
939	A-hu-ni-šu	Ahunišu[]PN
940	A-hu-ni-šu-ta	Ahunišu[]PN
941	A-hu-ra-ni	Ahurani[]PN
942	A-hu-sig5	Ahusig[]PN
943	A-hu-su-ni	Ahusuni[]PN
944	A-hu-ti{ki}	Ahuti[]SN
945	A-hu-tum	Ahutum[]PN
946	A-hu-u-ni	Ahuni[]PN
947	A-hu-u-ni-ta	Ahuni[]PN
948	A-hu-um	Ahum[]PN
949	A-hu-um-AN	A.hu.um.AN[]PN
950	A-hu-um-BA	A.hu.um.BA[]PN
951	A-hu-um-DINGIR	A.hu.um.DINGIR[]PN
952	A-hu-um-a-hi	Ahumahi[]PN
953	A-hu-um-ba-ni	Ahumbani[]PN
954	A-hu-um-ba-qar	Ahumbaqar[]PN
955	A-hu-um-be-li2	Ahumbeli[]PN
956	A-hu-um-bu-uk-su	Ahumbuksu[]PN
957	A-hu-um-i3-li2	Ahumili[]PN
958	A-hu-um-i3-lum	Ahumilum[]PN
959	A-hu-um-lum	Ahumlum[]PN
960	A-hu-um-ma	Ahumak[]PN
961	A-hu-um-ma-ke4	Ahumak[]PN
962	A-hu-um-ma-ta	Ahumak[]PN
963	A-hu-um-ma-še3	Ahumak[]PN
964	A-hu-um-me-lum	Ahumelum[]PN
965	A-hu-wa-qar	Ahuwaqar[]PN
966	A-hu-wa-qar-ra	Ahuwaqara[]PN
967	A-hu-wa-qar-ta	Ahuwaqar[]PN
968	A-hu-we-er	Ahuwer[]PN
969	A-hu-we-er-ta	Ahuwer[]PN
970	A-hu-zu	Ahuzu[]PN
971	A-hu-ša-tu	Ahušatu[]PN
972	A-hu-ša-tum	Ahušatum[]PN
973	A-hu-šu-ni	Ahušuni[]PN
974	A-hu-šu-ni-ZE2	A.hu.šu.ni.ZE₂[]PN
975	A-hu-šu-ni-ta	Ahušuni[]PN
976	A-hu-šu-u2	Ahušuu[]PN
977	A-hu-ṭa-ab	Ahuṭab[]PN
978	A-huš-a	Ahuša[]PN
979	A-i3-li2	Aili[]PN
980	A-i3-li2-su	Ailisu[]PN
981	A-i3-li2-šu	Ailišu[]PN
982	A-ia-lum	Aiʾalum[]PN
983	A-igi-na	Aigina[]PN
984	A-ka	Aka[]PN
985	A-ka-la	Akala[]PN
986	A-ka-lu2	Akalu[]PN
987	A-ka3-de3	Akade[]PN
988	A-ka3-de3{ki}	Akade[]SN
989	A-ka3-de3{ki}|	Akade|[]SN
990	A-kab-si-in	Akabsin[]PN
991	A-kab-še-en6-ke4	Akabšen[]PN
992	A-kal-a	Akala[]PN
993	A-kal-la	Akalak[]PN
994	A-kal-la-a	Akalaa[]PN
995	A-kal-la-ar	Akalar[]PN
996	A-kal-la-ka	Akalaka[]PN
997	A-kal-la-ka-še3	Akalaka[]PN
998	A-kal-la-ke4	Akalak[]PN
999	A-kal-la-ke4-ne	Akalakene[]PN
1000	A-kal-la-me	Akalame[]PN
1001	A-kal-la-mu	Akalaŋu[]PN
1002	A-kal-la-ra	Akalara[]PN
1003	A-kal-la-ta	Akalak[]PN
1004	A-kal-la-ti	Akalati[]PN
1005	A-kal-la-še3	Akalak[]PN
1006	A-kal-le	Akale[]PN
1007	A-kal-ta	Akal[]PN
1008	A-kap-še-en	Akapšen[]PN
1009	A-kar-ni-iš	Akarniš[]PN
1010	A-ki	Aki[]PN
1011	A-ki-EN-a	A.ki.EN.a[]PN
1012	A-ki-a	Akiʾa[]PN
1013	A-ki-a-ni	Akiʾani[]PN
1014	A-ki-a-ra	Akiʾara[]PN
1015	A-ki-a-ta	Akiʾa[]PN
1016	A-ki-a-ti-ta	Akiʾati[]PN
1017	A-ki-lu5-ge2	Akiluge[]PN
1018	A-ki-lu5-la	Akilula[]PN
1019	A-ki-ma	Akima[]PN
1020	A-ki-tum	Akitum[]PN
1021	A-ki-zu	Akizu[]PN
1022	A-ki-ša-ar	Akišar[]PN
1023	A-ki-šar	Akišar[]PN
1024	A-ki-šar-ta	Akišar[]PN
1025	A-kiri3-zal	Akirizal[]PN
1026	A-ku-a	Akuʾa[]PN
1027	A-ku-da-an	Akudan[]PN
1028	A-ku-ki	Akuki[]PN
1029	A-ku-ni	Akuni[]PN
1030	A-ku-um-mi	Akumi[]PN
1031	A-ku-za	Akuza[]PN
1032	A-ku-zu-ni	Akuzuni[]PN
1033	A-ku5-da	Akuda[]PN
1034	A-kun-NE	A.kun.NE[]PN
1035	A-kun-NE-ka	A.kun.NE.ka[]PN
1036	A-kun-NE-ka-ta	A.kun.NE.ka[]PN
1037	A-kun-NE-ta	A.kun.NE[]PN
1038	A-kur-ra	Akura[]PN
1039	A-kuš2-DU6.DU6-ta	A.kuš₂.DU₆.DU₆[]PN
1040	A-la	Ala[]PN
1041	A-la-HI	A.la.HI[]PN
1042	A-la-NE	A.la.NE[]PN
1043	A-la-a	Alaa[]PN
1044	A-la-a-hu-um	Alahum[]PN
1045	A-la-a{ki}-ka	Alaaka[]SN
1046	A-la-bi	Alabi[]PN
1047	A-la-he2-a-ta	Alaheʾa[]PN
1048	A-la-hu-um	Alahum[]PN
1049	A-la-la	Alala[]PN
1050	A-la-la-a	Alalaa[]PN
1051	A-la-la-ti	Alalati[]PN
1052	A-la-ma	Alama[]PN
1053	A-la-mu	Alaŋu[]PN
1054	A-la-mu-ta	Alaŋu[]PN
1055	A-la-ni-tum	Alanitum[]PN
1056	A-la-ru-um	Alarum[]PN
1057	A-la-sum	Alasum[]PN
1058	A-la-ti	Alati[]PN
1059	A-la-tu	Alatu[]PN
1060	A-la-tum	Alatum[]PN
1061	A-la-u3	Alaʾu[]PN
1062	A-la-zu	Alazu[]PN
1063	A-la-zum	Alazum[]PN
1064	A-la-ša	Alaša[]PN
1065	A-la2	Ala[]PN
1066	A-la2-he2-sa6	Alahesag[]PN
1067	A-lal3-la-lum	Alalalum[]PN
1068	A-li	Ali[]PN
1069	A-li-UD	A.li.UD[]PN
1070	A-li-UD-ta	A.li.UD[]PN
1071	A-li-a	Aliʾa[]PN
1072	A-li-a-hi	Aliʾahi[]PN
1073	A-li-a-hu	Aliʾahu[]PN
1074	A-li-ah	Aliʾah[]PN
1075	A-li-ah-ta	Aliʾah[]PN
1076	A-li-ah-še3	Aliʾah[]PN
1077	A-li-ba-ša-at	Alibašat[]PN
1078	A-li-du10	Alidug[]PN
1079	A-li-hi	Alihi[]PN
1080	A-li-ib	Alib[]PN
1081	A-li-ih	Alih[]PN
1082	A-li-ih-ta	Alih[]PN
1083	A-li-mu	Aliŋu[]PN
1084	A-li-na-ze2	Alinaze[]PN
1085	A-li-ta	Ali[]PN
1086	A-li-ud-e	Aliʾude[]PN
1087	A-li-um-me	Aliʾume[]PN
1088	A-li-um-mi	Aliʾumi[]PN
1089	A-li-ša3-ge	Ališage[]PN
1090	A-li-šu-ni	Ališuni[]PN
1091	A-li2	Ali[]PN
1092	A-li2-DU10	A.li₂.DU₁₀[]PN
1093	A-li2-a	Aliʾa[]PN
1094	A-li2-a-a	Aliʾaya[]PN
1095	A-li2-a-ah	Aliʾah[]PN
1096	A-li2-a-bi	Aliʾabi[]PN
1097	A-li2-a-bi2	Aliʾabi[]PN
1098	A-li2-a-ha-ti	Aliʾahati[]PN
1099	A-li2-a-hi	Aliʾahi[]PN
1100	A-li2-a-hi-še3	Aliʾahi[]PN
1101	A-li2-a-hum	Aliʾahum[]PN
1102	A-li2-a-li2	Aliʾali[]PN
1103	A-li2-a-mur	Aliʾamur[]PN
1104	A-li2-a-um	Aliʾaʾum[]PN
1105	A-li2-ah	Aliʾah[]PN
1106	A-li2-ah-ha-ša	Aliʾahaša[]PN
1107	A-li2-ba-aš-ti	Alibašti[]PN
1108	A-li2-ba-aš2-ti	Alibašti[]PN
1109	A-li2-ba-la	Alibala[]PN
1110	A-li2-i3-li2	Alili[]PN
1111	A-li2-id	Alid[]PN
1112	A-li2-id-{d}Suen	AlidSuʾen[]PN
1113	A-li2-li-bur	Alilibur[]PN
1114	A-li2-mu	Aliŋu[]PN
1115	A-li2-mu-še3	Aliŋu[]PN
1116	A-li2-ni	Alini[]PN
1117	A-li2-ni-	Alini[]PN
1118	A-li2-ni-KU	A.li₂.ni.KU[]PN
1119	A-li2-ni-su	Alinisu[]PN
1120	A-li2-ni-su-ta	Alinisu[]PN
1121	A-li2-ni-su2	Alinisu[]PN
1122	A-li2-ni-šu	Alinišu[]PN
1123	A-li2-ni:šu	Alinišu[]PN
1124	A-li2-tum	Alitum[]PN
1125	A-li2-u2-ta2	Aliʾuta[]PN
1126	A-li2-ud-da	Aliʾuda[]PN
1127	A-li2-um-mi	Aliʾumi[]PN
1128	A-li2-wi	Aliwi[]PN
1129	A-li2-šu-ni	Ališuni[]PN
1130	A-lim-ma-ta	Alima[]PN
1131	A-lu-a	Aluʾa[]PN
1132	A-lu-lu	Alulu[]PN
1133	A-lu-lu-tum	Alulutum[]PN
1134	A-lu-lu-tum-me	Alulutume[]PN
1135	A-lu-lu5	Alulu[]PN
1136	A-lu-mu	Aluŋu[]PN
1137	A-lu-ta	Alu[]PN
1138	A-lu-um	Alum[]PN
1139	A-lu-zi-na	Aluzina[]PN
1140	A-lu-ṭa-bum2	Aluṭabum[]PN
1141	A-lu2-du10	Aludug[]PN
1142	A-lu2-hi	Aluhi[]PN
1143	A-lu2-i3-li2	Aluʾili[]PN
1144	A-lu5	Alu[]PN
1145	A-lu5-	Alu[]PN
1146	A-lu5-a	Aluʾa[]PN
1147	A-lu5-lu5	Alulu[]PN
1148	A-lu5-lu5-ta	Alulu[]PN
1149	A-lu5-mu	Aluŋu[]PN
